time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-07-30 00:00:00+00:00,973.3872,4120.3536,9.2,972,4116,36615.5,-1029.747742,3439.215664,972,4120.799927,56.03999874,230.3099939,28.17500138,4800,972,4116,43.24999909,972,4120.799927,56.03999874,976.8000182,4116,31.95999918,976.8000182,4120.799927,45.86999899,51.8812427,Bakul
2024-07-31 00:00:00+00:00,973.3872,4120.3536,20,972,4116,37722,-865.4005127,3525.789165,972,4120.799927,74.41999859,327.3399915,27.29700109,4800,972,4116,57.91999875,972,4120.799927,74.41999859,976.8000182,4116,125.6899969,976.8000182,4120.799927,74.96999838,74.85113059,Bakul
2024-08-01 00:00:00+00:00,973.3872,4120.3536,2,972,4116,12706,-862.6380615,3435.577171,972,4120.799927,24.21999939,138.489997,27.39900115,4800,972,4116,26.08999937,972,4120.799927,24.21999939,976.8000182,4116,31.17999931,976.8000182,4120.799927,37.88999907,28.11393685,Bakul
2024-08-02 00:00:00+00:00,973.3872,4120.3536,18.4,972,4116,7060.5,-2626.797119,3281.601665,972,4120.799927,39.7899988,178.7999966,28.14600113,4800,972,4116,42.23999883,972,4120.799927,39.7899988,976.8000182,4116,36.33999915,976.8000182,4120.799927,39.31999941,39.73607924,Bakul
2024-08-03 00:00:00+00:00,973.3872,4120.3536,0,972,4116,16539,-1854.544983,3173.305569,972,4120.799927,0.979999989,18.97999962,28.43300125,4800,972,4116,0.30999999,972,4120.799927,0.979999989,976.8000182,4116,0.459999982,976.8000182,4120.799927,1.159999962,0.968901129,Bakul
2024-08-04 00:00:00+00:00,973.3872,4120.3536,0,972,4116,43281,-1683.35022,3075.215687,972,4120.799927,0.059999999,12.32999978,26.68000111,4800,972,4116,0.159999998,972,4120.799927,0.059999999,976.8000182,4116,0.419999994,976.8000182,4120.799927,3.599999875,1.004201399,Bakul
2024-08-05 00:00:00+00:00,973.3872,4120.3536,117.2,972,4116,41829.5,-1774.796753,3319.581322,972,4120.799927,29.96999928,156.379996,26.6370011,4800,972,4116,28.13999949,972,4120.799927,29.96999928,976.8000182,4116,22.22999943,976.8000182,4120.799927,32.39999907,30.27790862,Bakul
2024-08-06 00:00:00+00:00,973.3872,4120.3536,56.8,972,4116,20545.5,-575.3283081,3448.339825,972,4120.799927,31.46999967,160.0499957,27.60100111,4800,972,4116,38.13999904,972,4120.799927,31.46999967,976.8000182,4116,34.27999928,976.8000182,4120.799927,25.81999935,30.5055928,Bakul
2024-08-07 00:00:00+00:00,973.3872,4120.3536,0.4,972,4116,14395.5,-672.0472412,3376.616581,972,4120.799927,2.23999989,25.06999959,28.33100128,4800,972,4116,1.29999993,972,4120.799927,2.23999989,976.8000182,4116,0.579999993,976.8000182,4120.799927,2.749999923,2.266906424,Bakul
2024-08-08 00:00:00+00:00,973.3872,4120.3536,3.6,972,4116,30770,-630.5178833,3335.12014,972,4120.799927,2.449999944,28.42999908,28.31300124,4800,972,4116,18.17999986,972,4120.799927,2.449999944,976.8000182,4116,3.149999856,976.8000182,4120.799927,0.079999999,2.887741075,Bakul
