time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-08-10 00:00:00+00:00,943.536,3502.608,14.224,948,3504,15518,-553.5,2951.374504,943.1999818,3501.599854,2.529999958,30.29999935,27.06300122,4800,943.1999818,3501.599854,2.529999958,943.1999818,3506.39978,3.5399999,948,3501.599854,2.309999947,948,3506.39978,4.529999936,2.744531023,GEV
2024-08-11 00:00:00+00:00,943.536,3502.608,4.064,948,3504,15594,-929,2940.622387,943.1999818,3501.599854,0.979999961,20.31999962,27.92300129,4800,943.1999818,3501.599854,0.979999961,943.1999818,3506.39978,0,948,3501.599854,0.959999981,948,3506.39978,0.479999994,0.780111695,GEV
2024-08-12 00:00:00+00:00,943.536,3502.608,8.128,948,3504,12532.5,-1573,2960.615028,943.1999818,3501.599854,0.589999993,17.92999965,27.8990013,4800,943.1999818,3501.599854,0.589999993,943.1999818,3506.39978,0,948,3501.599854,1.039999969,948,3506.39978,0.389999989,0.496693709,GEV
2024-08-13 00:00:00+00:00,943.536,3502.608,24.384,948,3504,10939.5,-830,2869.981668,943.1999818,3501.599854,1.149999964,22.91999933,27.91100139,4800,943.1999818,3501.599854,1.149999964,943.1999818,3506.39978,0.729999985,948,3501.599854,1.599999953,948,3506.39978,1.109999961,1.092253512,GEV
2024-08-14 00:00:00+00:00,943.536,3502.608,10.668,948,3504,12796,-812.5,2887.518776,943.1999818,3501.599854,1.029999965,20.9099995,27.45100146,4800,943.1999818,3501.599854,1.029999965,943.1999818,3506.39978,0.53999999,948,3501.599854,0.689999986,948,3506.39978,0.579999982,0.908867378,GEV
2024-08-15 00:00:00+00:00,943.536,3502.608,6.604,948,3504,8515.5,-1372.199982,2842.361305,943.1999818,3501.599854,0.48999998,16.21999963,27.50400132,4800,943.1999818,3501.599854,0.48999998,943.1999818,3506.39978,0.140000001,948,3501.599854,1.279999969,948,3506.39978,0.039999999,0.458699963,GEV
2024-08-16 00:00:00+00:00,943.536,3502.608,4.064,948,3504,11102,-922,2780.814554,943.1999818,3501.599854,0.629999989,17.1399996,27.44100115,4800,943.1999818,3501.599854,0.629999989,943.1999818,3506.39978,0.189999996,948,3501.599854,1.589999967,948,3506.39978,0.759999976,0.599047573,GEV
2024-08-17 00:00:00+00:00,943.536,3502.608,0,948,3504,18237,-315,2916.928322,943.1999818,3501.599854,1.219999981,22.11999943,26.94800127,4800,943.1999818,3501.599854,1.219999981,943.1999818,3506.39978,0.999999987,948,3501.599854,2.209999945,948,3506.39978,2.839999876,1.255587787,GEV
2024-08-18 00:00:00+00:00,943.536,3502.608,0,948,3504,43603,-961,3116.146097,943.1999818,3501.599854,9.929999911,61.43999874,26.68300128,4800,943.1999818,3501.599854,9.929999911,943.1999818,3506.39978,12.80999974,948,3501.599854,5.45999984,948,3506.39978,7.4699997,10.209227,GEV
2024-08-19 00:00:00+00:00,943.536,3502.608,39.624,948,3504,31550,-2492.5,3218.924782,943.1999818,3501.599854,47.04999844,185.8399963,28.65100137,4800,943.1999818,3501.599854,47.04999844,943.1999818,3506.39978,41.5399992,948,3501.599854,45.66999967,948,3506.39978,39.52999937,45.78681231,GEV
